Completion_Time,Feedback_Rating,Attendance,Performance_Score,Predicted_Score,Performance_Category
2.45,1.8,62.41,60.51,59.07265000000013,Struggle
4.5,3.82,59.59,60.06,64.06444999999992,Average
1.73,3.22,57.91,57.74,76.21539999999996,Excel
1.77,2.87,7.5,66.35,70.32575000000017,Average
5.4,2.87,6.03,36.08,64.81675000000001,Average
2.2,3.32,48.62,82.55,76.81684999999996,Excel
2.82,1.44,97.72,75.88,72.99599999999991,Average
3.27,1.0,61.53,51.44,53.06644999999997,Struggle
3.6,3.89,50.3,50.21,59.25194999999981,Struggle
5.9,1.8,79.94,47.24,46.965049999999984,Struggle
3.92,5.0,75.39,91.2,87.44840000000028,Excel
6.15,1.28,73.88,49.22,48.49604999999999,Struggle
4.43,3.94,53.09,53.72,60.52529999999992,Average
2.04,5.0,72.72,88.59,88.14485000000008,Excel
1.51,2.59,66.83,77.3,73.44629999999977,Average
3.92,2.84,0.65,73.98,75.72209999999986,Excel
3.85,2.54,61.12,69.18,67.96040000000012,Average
5.19,5.0,40.25,79.52,79.00875000000016,Excel
4.11,1.8,67.66,46.71,49.70444999999991,Struggle
3.69,5.0,65.44,88.55,86.03824999999986,Excel
1.64,5.0,98.94,98.82,98.64334999999984,Excel
1.96,2.36,96.64,81.45,81.16995000000013,Excel
4.27,4.45,78.73,75.19,74.56540000000008,Average
3.68,5.0,69.05,82.7,82.30485000000026,Excel
4.3,1.03,66.83,58.95,57.385400000000125,Struggle
2.4,1.8,67.8,67.21,63.88969999999991,Average
5.02,3.85,72.26,78.51,73.75560000000006,Average
6.01,1.14,97.95,65.03,62.042550000000055,Average
2.41,2.31,80.43,69.09,69.98505000000009,Average
4.3,3.85,60.65,70.96,70.09919999999977,Average
7.0,2.1,84.47,52.1,52.70005000000014,Struggle
3.41,1.0,26.44,53.22,54.59419999999991,Struggle
5.03,2.94,66.97,71.05,67.92904999999988,Average
1.34,4.73,61.38,80.14,83.60014999999983,Excel
4.67,3.26,6.18,42.16,51.007049999999914,Struggle
1.67,3.83,50.23,88.55,85.70649999999983,Excel
6.42,1.7,94.04,43.55,49.50589999999995,Struggle
4.84,2.63,64.8,55.04,58.0609000000001,Struggle
6.1,1.0,54.32,32.88,36.579000000000065,Struggle
5.26,2.41,66.83,54.7,57.06730000000009,Struggle
4.61,1.5,77.8,62.33,60.746449999999996,Average
3.75,2.21,99.65,74.56,75.61719999999994,Excel
6.4,4.11,18.38,63.62,62.060950000000105,Average
6.39,1.8,4.94,31.56,34.4959000000001,Struggle
4.1,2.87,32.56,73.82,69.8233499999999,Average
6.56,4.89,42.25,61.18,62.34200000000007,Average
4.9,4.74,64.72,76.94,74.3066000000001,Average
4.25,4.96,65.13,70.37,74.26855000000006,Average
4.17,2.02,31.38,53.74,54.16469999999988,Struggle
2.11,1.0,65.71,58.27,60.0780500000002,Struggle
1.49,3.53,2.89,100.0,93.33455000000002,Excel
2.83,5.0,52.1,82.59,81.60670000000012,Excel
4.14,2.18,27.44,54.67,60.00725000000009,Struggle
3.13,4.27,90.43,81.86,81.72065000000013,Excel
3.57,2.76,91.7,73.06,71.49354999999991,Average
7.0,4.0,55.58,61.03,61.998850000000104,Average
3.18,5.0,65.26,96.88,90.75654999999989,Excel
3.61,2.87,84.67,92.76,70.37595000000003,Average
1.94,3.47,63.63,84.93,83.46165000000012,Excel
1.52,5.0,9.38,98.0,94.24444999999994,Excel
5.17,2.67,4.86,46.43,55.326200000000135,Struggle
4.01,3.32,57.5,69.93,69.89840000000014,Average
5.15,3.64,64.56,64.28,64.24785000000016,Average
1.63,4.65,79.0,100.0,95.73884999999997,Excel
4.36,2.29,91.3,76.98,73.75594999999981,Average
2.82,2.94,68.18,55.36,67.85739999999994,Average
2.22,1.39,67.4,75.77,73.50625000000018,Average
1.0,4.55,8.26,85.41,85.54419999999995,Excel
1.76,2.68,82.23,64.92,69.36130000000001,Average
3.36,3.38,87.58,70.75,75.05235000000002,Average
1.55,4.99,3.22,84.7,87.58895000000015,Excel
7.0,4.1,79.32,53.78,55.400800000000054,Struggle
2.45,2.3,69.47,69.72,70.70909999999985,Average
1.45,1.8,85.82,65.65,71.08235000000013,Average
2.41,5.0,58.23,85.56,87.6474999999999,Excel
4.53,3.8,28.69,72.16,67.43524999999994,Average
1.65,1.8,71.3,60.96,62.299049999999816,Average
6.53,4.86,66.83,72.34,70.33980000000008,Average
6.52,2.96,78.67,66.27,64.10755000000013,Average
2.66,1.84,98.27,64.95,67.53090000000014,Average
3.81,2.28,27.99,60.68,63.92250000000012,Average
1.49,1.43,6.98,85.58,79.39414999999991,Excel
4.77,1.81,70.95,63.1,58.051850000000115,Struggle
3.03,3.11,58.84,77.96,70.18830000000004,Average
2.69,2.5,90.6,77.88,75.24954999999996,Excel
2.7,1.0,66.83,64.98,62.80689999999974,Average
4.43,5.0,61.19,82.26,80.71475000000008,Excel
3.24,1.77,82.08,57.74,60.30404999999987,Struggle
1.9,5.0,97.45,89.46,92.69799999999962,Excel
5.4,1.37,69.18,50.72,50.319449999999954,Struggle
4.21,1.32,57.24,62.9,55.90359999999997,Struggle
5.89,2.57,68.57,65.05,54.36534999999995,Struggle
1.85,1.0,74.58,63.2,64.17105000000011,Average
5.26,2.87,66.83,57.43,59.36370000000009,Struggle
4.71,2.87,37.4,47.33,53.099449999999976,Struggle
1.6,4.04,20.02,74.83,77.74274999999994,Excel
5.03,3.45,48.79,70.89,67.44234999999992,Average
3.5,2.85,37.05,46.42,53.88340000000003,Struggle
6.28,4.28,72.88,71.43,69.92295000000011,Average
1.71,2.54,93.64,70.56,74.85549999999988,Average
5.16,1.7,54.3,46.71,47.92454999999996,Struggle
3.2,5.0,51.52,68.72,71.13714999999985,Average
6.83,1.88,80.32,56.24,54.459949999999935,Struggle
2.64,2.8,66.55,71.61,69.32075000000009,Average
6.34,1.0,70.9,36.49,37.402299999999876,Struggle
6.79,5.0,70.29,64.0,67.45659999999997,Average
2.45,5.0,54.33,74.04,78.29240000000021,Excel
5.67,1.0,50.18,40.79,44.40659999999997,Struggle
7.0,3.3,94.92,49.95,57.154300000000056,Struggle
2.73,5.0,60.89,86.06,86.42214999999996,Excel
3.88,2.87,71.3,71.42,83.52370000000005,Excel
3.92,3.03,98.6,58.54,75.05499999999982,Average
2.38,1.49,91.34,78.07,76.6512999999999,Excel
1.55,1.77,0.82,66.93,68.89015000000015,Average
2.73,1.07,52.57,80.03,72.71280000000016,Average
2.43,4.17,86.5,91.34,88.51235000000005,Excel
3.92,3.55,84.92,67.17,69.01615000000002,Average
1.94,1.0,88.04,80.51,76.7541500000001,Excel
6.42,3.62,72.87,76.09,58.0419,Struggle
4.9,4.1,58.8,62.9,64.10849999999988,Average
1.55,3.06,73.24,79.01,78.03970000000012,Excel
4.53,3.65,82.39,53.89,59.58324999999995,Struggle
4.96,4.23,80.43,69.0,65.39624999999998,Average
6.48,3.1,19.57,51.08,50.33589999999995,Struggle
1.0,4.19,4.18,68.71,72.03889999999978,Average
2.66,5.0,98.26,98.93,89.85219999999998,Excel
3.92,2.53,57.59,67.32,68.21009999999994,Average
6.26,2.0,39.13,63.77,57.5462500000002,Struggle
5.71,1.15,88.38,69.81,64.06749999999994,Average
5.48,2.65,40.78,61.02,60.90800000000017,Average
1.89,1.54,37.02,60.45,64.57585000000009,Average
3.92,1.22,73.36,62.4,62.655549999999884,Average
2.75,3.1,78.45,89.25,82.90230000000001,Excel
2.25,2.61,0.08,79.02,74.16694999999987,Average
5.87,5.0,95.95,77.51,79.93255000000006,Excel
1.62,1.0,64.23,58.82,61.776049999999934,Average
3.92,2.83,83.07,73.21,66.93809999999999,Average
6.93,5.0,55.61,58.72,58.412049999999944,Struggle
1.99,2.87,69.61,79.28,76.9396000000002,Excel
6.54,3.56,66.83,74.64,68.61344999999992,Average
7.0,4.76,61.24,67.0,63.51795000000001,Average
4.82,3.06,79.49,53.97,57.265899999999895,Struggle
1.8,1.0,57.67,60.41,61.1321499999999,Average
3.32,1.0,55.14,54.77,60.1127999999999,Struggle
3.18,2.72,49.52,79.07,66.87695000000004,Average
3.31,1.0,83.75,66.2,54.824150000000046,Struggle
2.93,2.93,55.67,79.2,75.93770000000016,Excel
6.68,1.0,95.89,55.6,46.751400000000004,Struggle
1.72,2.51,61.29,83.5,80.74950000000004,Excel
5.54,3.08,56.0,66.67,60.31805000000004,Struggle
1.09,2.99,0.0,81.02,81.74130000000015,Excel
5.0,4.76,58.48,66.18,64.80950000000013,Average
3.92,2.15,54.53,28.29,36.947549999999985,Struggle
2.77,2.44,89.89,72.48,73.15174999999981,Average
2.54,3.98,74.78,80.24,81.77469999999985,Excel
5.0,1.0,69.43,57.93,54.048650000000094,Struggle
5.63,2.6,97.53,82.32,73.11129999999987,Average
5.47,2.63,68.55,80.14,71.13429999999988,Average
3.34,5.0,0.0,81.6,80.0552000000001,Excel
2.08,2.3,42.56,62.59,65.91060000000007,Average
6.82,1.87,61.95,56.69,50.17614999999995,Struggle
6.51,4.18,74.94,46.34,59.39804999999992,Struggle
3.73,1.8,66.83,55.54,57.058249999999944,Struggle
6.04,2.17,75.8,47.77,47.82905000000015,Struggle
4.05,1.08,83.46,57.86,58.5946000000001,Struggle
3.37,1.33,88.86,67.98,68.3403499999998,Average
1.9,3.64,85.51,74.95,78.50255000000017,Excel
3.26,4.62,60.28,81.49,79.70619999999988,Excel
3.97,1.0,27.15,54.3,53.51774999999994,Struggle
1.3,5.0,1.87,96.89,89.12820000000009,Excel
3.28,2.72,59.95,54.02,63.41725000000004,Average
5.38,3.36,20.71,44.52,48.98780000000014,Struggle
3.92,2.88,76.35,61.81,64.74029999999998,Average
4.35,1.69,66.34,66.11,62.36895000000011,Average
6.09,1.0,87.81,44.04,46.06290000000004,Struggle
1.47,1.0,4.48,66.15,67.9864499999999,Average
4.69,2.62,98.94,66.96,70.09290000000006,Average
3.92,2.12,87.93,52.79,63.00725000000017,Average
4.1,3.65,52.88,72.6,69.52715000000018,Average
3.38,2.84,75.44,77.66,76.4206000000001,Excel
1.35,3.24,78.13,62.99,71.39489999999986,Average
6.41,3.58,44.9,75.12,53.09829999999994,Struggle
3.92,1.0,47.57,56.44,57.28745000000003,Struggle
6.56,2.92,74.17,66.85,54.8326999999999,Struggle
4.97,5.0,68.4,70.97,73.15794999999984,Average
3.92,5.0,63.57,72.82,75.26686249999993,Excel
3.92,2.79,97.31,68.19,68.43620000000004,Average
5.12,1.46,25.9,62.87,58.70475000000014,Struggle
3.86,1.34,53.17,53.49,55.66064999999991,Struggle
4.47,3.51,58.36,72.55,68.75644999999983,Average
5.99,2.65,92.86,64.88,61.077399999999855,Average
3.6,1.75,79.33,71.94,69.7726000000001,Average
2.92,4.0,62.26,93.34,88.37175000000008,Excel
1.45,1.8,53.39,66.17,63.16980000000008,Average
6.0,5.0,0.0,71.48,71.40834999999987,Average
3.92,5.0,77.53,90.22,90.26354999999991,Excel
5.02,2.03,66.83,56.69,56.48699999999999,Struggle
3.87,1.0,57.41,60.29,56.97400000000012,Struggle
3.56,3.25,78.7,66.32,67.42529999999988,Average
3.92,3.98,4.23,75.04,80.17825000000005,Excel
3.92,2.24,66.83,65.21,64.01734999999987,Average
4.72,4.16,74.92,65.06,66.58759999999997,Average
5.58,1.73,80.11,66.87,63.187750000000136,Average
6.12,2.74,51.61,69.78,60.43590000000013,Struggle
1.85,3.12,51.64,80.1,75.58715000000018,Excel
6.46,4.38,66.83,63.14,65.00814999999989,Average
4.86,1.8,59.66,47.81,48.972000000000044,Struggle
6.35,3.29,6.12,55.42,52.25510000000004,Struggle
3.56,2.36,44.95,54.39,57.51694999999995,Struggle
4.15,5.0,99.09,89.47,89.43259999999985,Excel
6.38,4.8,91.77,71.18,67.84954999999992,Average
6.64,3.03,33.57,59.74,57.10364999999985,Struggle
3.9,4.41,55.0,72.7,73.03290000000013,Average
3.06,3.83,55.86,70.3,73.09994999999985,Average
3.49,1.4,69.32,53.64,65.07739999999995,Average
3.14,1.0,65.04,63.11,63.60795000000008,Average
3.0,1.35,81.13,59.21,62.97599999999979,Average
2.61,1.9,74.22,79.52,75.15880000000024,Excel
5.86,1.0,58.83,42.36,43.98790000000004,Struggle
1.67,4.61,90.16,90.08,92.48219999999999,Excel
4.7,2.87,63.66,62.88,62.484749999999906,Average
1.72,2.64,91.02,81.77,81.89940000000023,Excel
3.33,2.34,80.58,59.44,63.335700000000045,Average
1.64,2.87,68.64,72.1,73.65770000000018,Average
2.91,1.0,52.03,59.67,58.85575000000008,Struggle
5.4,2.8,30.59,63.11,68.69625000000003,Average
6.68,1.8,64.86,49.07,38.10770000000005,Struggle
2.55,2.87,90.9,91.02,79.71390000000004,Excel
4.11,3.84,78.74,79.09,77.17045000000003,Excel
4.03,1.8,73.32,59.97,56.680299999999946,Struggle
6.32,2.88,51.18,64.21,56.680449999999894,Struggle
5.19,3.47,73.31,63.73,65.9136999999998,Average
4.29,2.99,82.22,76.08,72.65684999999993,Average
5.21,1.56,65.37,42.32,45.486099999999944,Struggle
5.89,1.8,91.92,46.17,47.33565000000002,Struggle
1.3,1.0,6.01,70.19,71.90150000000003,Average
3.47,3.26,46.35,59.0,62.69820000000002,Average
6.5,3.97,91.53,70.59,69.8482000000001,Average
5.31,1.95,74.37,64.82,62.04754999999994,Average
3.88,3.7,20.21,80.85,76.93500000000017,Excel
3.9,1.0,53.89,45.52,45.61140000000017,Struggle
3.36,1.8,84.98,54.66,57.319999999999965,Struggle
3.89,2.8,93.26,85.22,69.17160000000001,Average
4.43,3.72,90.37,60.45,63.72290000000014,Average
4.01,2.87,82.78,68.12,67.70515000000016,Average
4.99,4.79,57.07,54.54,58.44280000000017,Struggle
6.33,1.0,54.7,38.03,38.60604999999996,Struggle
2.36,4.37,39.94,85.68,85.13605000000015,Excel
3.92,1.3,92.75,64.64,65.8531499999999,Average
3.75,5.0,98.09,84.34,87.44640000000003,Excel
5.6,2.34,62.07,73.89,66.3277499999999,Average
2.86,1.0,88.1,63.78,62.8498500000001,Average
4.9,5.0,78.69,81.36,80.41285000000025,Excel
6.12,2.92,51.59,46.35,46.73545000000011,Struggle
3.49,4.49,77.15,84.23,81.20044999999988,Excel
6.81,2.63,90.3,43.66,54.00850000000011,Struggle
7.0,4.22,63.81,54.14,48.9159,Struggle
1.99,1.0,70.9,82.71,78.13064999999975,Excel
2.5,4.9,61.81,86.7,84.23100000000001,Excel
6.68,4.22,53.82,52.27,52.34065000000016,Struggle
6.56,1.0,23.09,46.06,44.737300000000076,Struggle
1.09,4.0,91.85,96.7,94.65155000000026,Excel
1.35,1.51,3.27,79.76,81.68520000000001,Excel
1.75,1.8,66.83,70.69,67.4298000000001,Average
6.81,3.23,76.56,59.74,56.61504999999992,Struggle
2.42,3.3,74.03,76.96,75.82899999999984,Excel
3.57,2.56,90.35,69.49,72.26989999999986,Average
6.52,3.75,71.17,53.66,57.06974999999989,Struggle
1.0,5.0,7.81,100.0,99.19325,Excel
5.07,3.73,15.23,70.42,65.57325000000003,Average
2.61,2.24,81.82,60.78,63.00560000000013,Average
5.77,2.65,85.13,46.52,50.31530000000015,Struggle
2.87,3.9,94.95,100.0,94.55779999999997,Excel
5.52,3.71,61.22,66.34,64.28094999999993,Average
4.99,5.0,80.21,75.45,76.63860000000021,Excel
2.52,1.0,71.66,71.49,71.18149999999984,Average
3.92,5.0,8.4,86.95,88.8615500000002,Excel
3.2,1.86,55.34,76.21,68.91474999999976,Average
3.06,1.98,27.65,63.28,64.03870000000016,Average
5.65,3.0,91.85,61.93,60.62045000000008,Average
5.73,5.0,61.7,67.09,67.35134999999994,Average
3.52,1.92,69.12,61.64,64.06314999999994,Average
4.59,4.11,91.42,80.87,79.59420000000024,Excel
4.14,3.33,54.04,73.67,71.57800000000003,Average
5.76,5.0,81.24,70.94,71.71640000000001,Average
3.5,4.01,93.41,83.54,83.48695000000019,Excel
3.92,1.0,59.92,78.9,72.54739999999988,Average
2.73,3.33,68.64,68.31,68.64244999999991,Average
4.3,4.0,3.0,85.14,84.1473999999999,Excel
3.48,1.96,71.37,70.15,66.96424999999982,Average
4.09,2.79,66.83,66.26,65.53595000000011,Average
1.44,4.63,76.54,83.97,88.02784999999987,Excel
5.03,2.87,88.24,47.85,56.66825000000011,Struggle
2.33,5.0,2.69,78.18,81.56030000000021,Excel
2.43,2.87,79.5,69.95,71.8656,Average
2.99,2.87,77.51,65.87,67.69705000000008,Average
2.15,3.83,80.5,95.0,86.6463,Excel
4.82,5.0,46.82,83.63,80.76539999999973,Excel
3.24,5.0,63.31,91.81,88.73604999999996,Excel
3.6,1.49,89.28,80.42,72.59840000000008,Average
4.65,5.0,60.98,75.71,76.85254999999978,Excel
1.81,5.0,91.29,91.12,90.52435000000015,Excel
2.05,5.0,24.67,76.45,81.51146666666693,Excel
6.12,2.87,57.99,74.27,69.09775000000022,Average
3.17,3.37,94.14,66.99,78.85849999999995,Excel
3.18,4.57,55.06,84.81,80.6056999999999,Excel
1.34,2.41,0.0,85.81,83.38609999999991,Excel
3.52,4.71,89.93,72.46,85.80460000000005,Excel
4.42,2.87,75.19,46.52,60.155999999999956,Struggle
4.81,2.96,65.44,66.31,67.48069999999994,Average
5.54,1.44,36.09,63.03,58.92925000000008,Struggle
1.91,2.99,98.43,100.0,96.63654999999999,Excel
2.15,4.7,60.08,92.28,90.96875000000007,Excel
5.83,5.0,78.98,74.55,73.54724999999983,Average
6.57,2.19,54.16,42.77,45.326899999999995,Struggle
2.29,5.0,60.89,95.79,92.55025000000029,Excel
4.48,2.62,66.83,70.38,60.96544999999995,Average
2.2,3.41,65.13,87.33,82.34609999999995,Excel
1.01,1.67,99.29,73.97,79.32830000000007,Excel
3.36,2.02,75.04,70.32,67.62124999999993,Average
2.15,4.66,75.83,99.73,92.75134999999979,Excel
5.27,4.59,51.82,67.33,65.70599999999996,Average
4.07,2.73,97.83,83.44,78.8662000000001,Excel
1.81,2.19,58.71,85.48,79.25184999999976,Excel
1.46,3.31,8.39,74.24,75.75354999999983,Excel
5.53,5.0,66.83,70.56,70.47839999999991,Average
2.37,3.27,70.78,82.27,78.01915000000017,Excel
4.16,1.8,82.17,49.27,53.98810000000003,Struggle
3.44,1.25,83.1,59.08,61.40849999999995,Average
4.51,2.23,27.72,41.11,60.62314999999999,Average
2.62,4.7,74.98,78.04,79.7353500000003,Excel
1.02,1.0,89.52,70.74,70.16474999999988,Average
2.4,1.0,72.16,76.7,71.59770000000006,Average
1.87,2.23,58.29,63.75,67.14434999999997,Average
3.7,4.0,65.66,68.04,72.30435000000026,Average
4.73,1.83,60.62,67.28,61.3364000000001,Average
2.17,4.54,56.29,80.47,81.89249999999981,Excel
1.08,2.86,0.0,77.3,82.3729499999998,Excel
4.17,4.46,77.05,63.53,79.68075,Excel
4.58,1.59,53.64,58.03,57.267850000000095,Struggle
6.74,5.0,50.09,65.05,69.87319999999994,Average
4.63,3.12,99.65,66.96,67.61304999999982,Average
3.86,1.04,98.21,67.11,67.09490000000007,Average
4.07,2.97,91.46,78.77,72.7028499999999,Average
6.27,2.24,63.32,45.23,48.031549999999825,Struggle
3.92,3.39,28.86,67.94,55.31840000000005,Struggle
3.13,1.31,91.68,67.55,68.07809999999985,Average
2.45,4.61,52.79,74.15,84.48595000000002,Excel
2.51,2.78,60.28,52.11,59.02210000000001,Struggle
4.33,1.54,77.22,62.51,62.40185000000011,Average
5.29,1.0,58.92,49.82,50.7063,Struggle
4.09,4.0,25.69,89.32,85.69474999999979,Excel
1.0,4.0,88.86,100.0,95.05095000000014,Excel
5.58,1.0,87.79,60.34,55.026849999999946,Struggle
6.04,4.1,70.08,74.06,72.57334999999998,Average
3.04,4.6,21.2,74.22,74.40424999999976,Average
5.36,3.87,64.25,89.01,78.80105000000009,Excel
3.82,2.24,29.03,78.91,72.21304999999995,Average
6.67,1.0,83.34,40.95,39.11665000000006,Struggle
5.92,3.65,56.1,63.01,59.39185000000013,Struggle
3.99,4.74,85.28,71.36,74.15765000000015,Average
5.59,2.67,98.61,45.73,55.933999999999806,Struggle
6.71,1.01,52.18,38.63,39.35935000000004,Struggle
4.02,4.49,4.98,79.76,75.83014999999993,Excel
2.75,2.7,5.92,86.65,75.87999999999987,Excel
5.89,5.0,71.53,72.31,70.55584999999998,Average
2.14,5.0,33.93,88.25,84.93985000000016,Excel
2.98,3.23,90.35,85.8,81.92739999999976,Excel
6.33,1.0,73.69,38.89,38.78415000000007,Struggle
4.89,1.0,74.23,55.82,53.365899999999904,Struggle
3.3,1.0,85.85,50.33,53.72844999999997,Struggle
2.6,2.18,5.67,53.2,61.42330000000012,Average
2.94,3.48,67.66,59.83,78.53325,Excel
3.13,2.01,87.85,78.44,71.33585000000011,Average
2.52,3.39,89.0,91.85,88.82510000000008,Excel
5.78,4.0,50.72,67.9,69.94304999999991,Average
3.0,3.26,57.19,78.95,76.1386500000002,Excel
3.76,2.71,26.15,82.95,75.77485000000019,Excel
3.39,3.8,67.58,68.17,71.93775000000001,Average
7.0,5.0,64.57,68.8,67.59824999999987,Average
3.34,2.62,83.43,68.61,71.89895000000006,Average
1.39,2.91,91.41,75.27,80.51990000000013,Excel
1.65,3.67,59.6,92.16,86.93854999999992,Excel
4.7,2.35,47.21,61.29,62.24305000000018,Average
4.85,1.01,68.39,66.83,62.39439999999997,Average
3.68,3.92,66.83,61.16,65.98844999999996,Average
3.84,2.65,81.04,73.43,70.37350000000013,Average
1.49,3.98,94.68,100.0,94.89464999999993,Excel
3.92,2.7,8.82,40.55,50.833150000000025,Struggle
3.66,5.0,54.35,75.95,78.12470000000013,Excel
2.19,1.82,81.36,60.42,63.69545000000002,Average
1.15,4.06,7.69,77.17,80.00360000000005,Excel
2.23,2.47,58.15,60.8,64.08529999999988,Average
1.94,3.83,17.34,83.48,84.90679999999983,Excel
4.83,2.0,77.95,47.92,54.28645000000005,Struggle
2.65,3.01,30.07,80.41,77.99009999999996,Excel
2.62,1.0,99.87,77.39,73.36504999999988,Average
1.6,1.33,70.3,57.88,63.58324999999982,Average
6.81,3.09,60.61,63.37,58.24695000000013,Struggle
5.91,1.8,42.12,50.89,46.350800000000035,Struggle
2.25,3.49,62.21,62.57,77.89754999999998,Excel
2.93,1.1,47.15,65.13,63.18835000000004,Average
2.53,4.15,74.13,78.85,80.11520000000019,Excel
3.95,2.87,72.68,74.87,73.32360000000018,Average
1.09,1.0,8.38,69.42,71.16060000000004,Average
4.83,2.77,60.83,44.03,52.050399999999996,Struggle
4.18,4.32,95.22,67.64,80.98669999999994,Excel
6.14,2.13,89.57,50.16,52.40519999999992,Struggle
1.75,4.34,66.66,93.86,83.85535,Excel
6.08,5.0,59.03,66.91,66.34064999999995,Average
5.59,1.5,40.96,59.95,58.6102000000001,Struggle
1.31,3.95,66.63,72.95,80.00190000000016,Excel
3.23,2.8,77.85,81.57,77.05844999999988,Excel
2.16,5.0,52.32,88.43,85.25280000000019,Excel
2.84,3.18,72.53,80.63,76.67824999999975,Excel
3.04,3.94,54.93,80.07,77.80279999999999,Excel
4.59,4.8,63.96,74.56,72.91449999999999,Average
3.4,1.29,55.46,64.26,57.38279999999992,Struggle
6.49,3.85,31.35,41.17,47.96970000000001,Struggle
1.39,3.78,91.88,92.75,89.43445000000006,Excel
6.97,2.63,80.76,46.27,53.149300000000046,Struggle
2.39,3.92,61.37,82.65,81.98149999999987,Excel
5.82,5.0,93.59,77.01,77.87305000000009,Excel
2.77,5.0,90.04,89.07,88.76289999999989,Excel
1.68,1.89,0.52,78.19,75.79720000000015,Excel
5.94,1.57,58.03,53.89,54.052700000000016,Struggle
3.92,2.2,5.63,57.22,65.02815000000011,Average
4.62,3.77,66.83,73.15,70.09369999999979,Average
4.51,3.55,68.7,75.6,70.96835000000011,Average
3.38,5.0,4.18,69.55,73.41194999999976,Average
4.02,1.0,77.87,58.35,56.24120000000014,Struggle
4.95,5.0,94.47,88.75,86.62459999999999,Excel
1.21,4.76,79.7,99.48,94.95939999999986,Excel
4.62,2.53,95.98,62.58,64.35644999999997,Average
6.22,2.38,43.22,55.45,56.03395000000005,Struggle
1.19,3.11,84.76,93.05,92.8671,Excel
2.17,3.75,82.43,91.47,88.69179999999986,Excel
5.03,3.87,83.52,82.22,71.63080000000002,Average
3.21,1.26,82.25,58.86,63.01809999999994,Average
3.52,2.32,61.08,71.44,71.30370000000005,Average
2.01,5.0,57.18,78.27,82.39245000000014,Excel
3.83,5.0,98.93,92.92,91.14099999999989,Excel
1.86,4.3,16.01,90.35,88.71485000000008,Excel
4.14,5.0,73.39,87.8,79.18624999999992,Excel
5.43,2.05,71.25,63.25,59.196350000000024,Struggle
2.58,4.12,68.0,88.68,85.3985000000001,Excel
3.53,4.31,51.42,70.38,69.70339999999982,Average
6.47,2.49,59.77,57.39,50.319849999999995,Struggle
5.6,3.61,95.26,59.08,61.84624999999997,Average
5.85,4.07,69.77,68.59,68.6161500000001,Average
3.27,5.0,78.21,88.98,86.84429999999982,Excel
6.08,1.83,3.61,59.46,54.68699999999984,Struggle
1.47,1.0,1.53,67.13,68.49294999999985,Average
1.83,3.26,98.46,98.17,95.2123499999998,Excel
2.42,3.28,85.89,84.84,85.14740000000005,Excel
3.62,5.0,57.16,84.05,81.82764999999984,Excel
6.33,1.81,51.16,41.62,39.81669999999994,Struggle
2.65,2.08,91.26,59.84,64.98170000000003,Average
4.84,2.77,92.05,65.23,66.24939999999981,Average
5.06,1.0,87.32,51.87,52.73270000000009,Struggle
3.92,1.85,32.32,53.68,55.79865000000009,Struggle
3.05,3.1,81.99,62.48,66.38609999999981,Average
4.58,1.0,65.81,49.2,49.26520000000003,Struggle
2.73,1.0,72.53,57.08,60.18504999999982,Struggle
1.31,2.82,69.12,98.58,89.97705000000005,Excel
